PPI_partner.Gene,PPI_partner.ORF,Ortholog.Species,State,PPI.NA,Ortholog.GeneA,Ortholog.GeneB,Ortholog.GeneAnc,PPI.Ortholog.GeneA,PPI.Ortholog.GeneB,PPI.Ortholog.Anc,PPI.A_div_B,PPI.Scer,PPI.Vehicle
YNL138W,SRV2,S.kudriavzevii,A,No,Skud_16.75,,,3051.75,,,3051.75,2670.75,3692.25
YAL005C,SSA1,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,40924.75,121505.25,,0.3368146643869298,130085.0,18399.25
YAL005C,SSA1,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,21933.25,96950.5,,0.2262314273778887,130085.0,18399.25
YAL005C,SSA1,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,148052.25,111664.25,,1.325869738971963,130085.0,18399.25
YAL005C,SSA1,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,62976.75,134729.75,,0.46743017039666446,130085.0,18399.25
YAL005C,SSA1,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,114346.0,69069.25,,1.6555268806306713,130085.0,18399.25
YAL005C,SSA1,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,89145.5,1.0,130085.0,18399.25
YAL005C,SSA1,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,60119.5,129341.0,,0.4648139414416156,130085.0,18399.25
YAL005C,SSA1,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,18399.25,18399.25,18399.25,1.0,130085.0,18399.25
YAL005C,SSA1,S.bayanusvar.uvarum,A,No,Suva_16.102,,,113027.75,,,113027.75,130085.0,18399.25
YAL005C,SSA1,S.kudriavzevii,A,No,Skud_16.75,,,95157.25,,,95157.25,130085.0,18399.25
YAL005C,SSA1,T.delbrueckii,Anc,No,,,TDEL0E05230,,,121101.5,1.0,130085.0,18399.25
YAL005C,SSA1,C.glabrata,B,No,,CAGL0H03553g,,,59756.75,,1.673451116401076e-05,130085.0,18399.25
YAL005C,SSA1,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,126163.5,184514.25,,0.683760197383129,130085.0,18399.25
YAL005C,SSA1,S.cerevisiae,A,No,YPL204W,,,130086.0,,,130086.0,130085.0,18399.25
YAL005C,SSA1,S.mikatae,A,No,Smik_6.409,,,98290.25,,,98290.25,130085.0,18399.25
YDL229W,SSB1,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,10272.0,152487.25,,0.0673630090384606,98323.0,3178.0
YDL229W,SSB1,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,132438.25,107359.75,,1.2335931296412297,98323.0,3178.0
YDL229W,SSB1,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,69224.5,128233.25,,0.539832687699953,98323.0,3178.0
YDL229W,SSB1,S.mikatae,A,No,Smik_6.409,,,99226.0,,,99226.0,98323.0,3178.0
YDL229W,SSB1,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,139939.0,117379.75,,1.1921903053976517,98323.0,3178.0
YDL229W,SSB1,S.cerevisiae,A,No,YPL204W,,,98324.0,,,98324.0,98323.0,3178.0
YDL229W,SSB1,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,129563.5,65125.5,,1.9894434591673,98323.0,3178.0
YDL229W,SSB1,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,45238.75,125333.0,,0.360948433373493,98323.0,3178.0
YDL229W,SSB1,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,3178.0,3178.0,3178.0,1.0,98323.0,3178.0
YDL229W,SSB1,C.glabrata,B,No,,CAGL0H03553g,,,68760.25,,1.4543286273682832e-05,98323.0,3178.0
YDL229W,SSB1,T.delbrueckii,Anc,No,,,TDEL0E05230,,,128741.5,1.0,98323.0,3178.0
YDL229W,SSB1,S.kudriavzevii,A,No,Skud_16.75,,,98474.75,,,98474.75,98323.0,3178.0
YDL229W,SSB1,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,1068.5,109514.5,,0.009756698884622585,98323.0,3178.0
YDL229W,SSB1,S.bayanusvar.uvarum,A,No,Suva_16.102,,,120496.75,,,120496.75,98323.0,3178.0
YDL229W,SSB1,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,96236.5,1.0,98323.0,3178.0
YDR293C,SSD1,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,11635.75,3907.75,,2.9776085982982536,36312.75,3721.5
YDR293C,SSD1,N.dairenensis,AB,A,,NDAI0I01070,,,21990.0,,4.547521600727603e-05,36312.75,3721.5
YDR293C,SSD1,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,2782.0,27658.25,,0.10058481646524997,36312.75,3721.5
YDR293C,SSD1,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,38583.25,28548.75,,1.3514864924033452,36312.75,3721.5
YDR293C,SSD1,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,3249.0,30631.75,,0.10606641801398875,36312.75,3721.5
YDR293C,SSD1,S.kudriavzevii,A,No,Skud_16.75,,,38821.75,,,38821.75,36312.75,3721.5
YDR293C,SSD1,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,32487.5,9875.75,,3.289623572893198,36312.75,3721.5
YDR293C,SSD1,S.cerevisiae,A,No,YPL204W,,,36313.75,,,36313.75,36312.75,3721.5
YDR293C,SSD1,S.bayanusvar.uvarum,A,No,Suva_16.102,,,61236.25,,,61236.25,36312.75,3721.5
YDR293C,SSD1,T.delbrueckii,Anc,No,,,TDEL0E05230,,,42198.0,1.0,36312.75,3721.5
YDR293C,SSD1,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,16613.5,44741.0,,0.3713260767528665,36312.75,3721.5
YDR293C,SSD1,C.glabrata,B,No,,CAGL0H03553g,,,2769.5,,0.0003610760064993681,36312.75,3721.5
YDR293C,SSD1,S.mikatae,A,No,Smik_6.409,,,42769.5,,,42769.5,36312.75,3721.5
YDR293C,SSD1,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,18202.0,1.0,36312.75,3721.5
YDR293C,SSD1,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,3721.5,3721.5,3721.5,1.0,36312.75,3721.5
YBR169C,SSE2,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,12257.25,12563.0,,0.9756626601926291,7164.25,4748.5
YBR169C,SSE2,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,1007.0,5274.75,,0.19090952177828333,7164.25,4748.5
YBR169C,SSE2,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,4082.25,12150.25,,0.33598074113701365,7164.25,4748.5
YBR169C,SSE2,S.kudriavzevii,A,No,Skud_16.75,,,6201.0,,,6201.0,7164.25,4748.5
YBR169C,SSE2,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,19539.0,6665.0,,2.931582895723931,7164.25,4748.5
YBR169C,SSE2,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,5006.5,12271.75,,0.40796952349909343,7164.25,4748.5
YBR169C,SSE2,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,4748.5,4748.5,4748.5,1.0,7164.25,4748.5
YBR169C,SSE2,S.cerevisiae,A,No,YPL204W,,,7165.25,,,7165.25,7164.25,4748.5
YBR169C,SSE2,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,5405.0,11751.75,,0.45993149956389473,7164.25,4748.5
YBR169C,SSE2,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,7771.0,5369.5,,1.4472483471459168,7164.25,4748.5
YBR169C,SSE2,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,5677.75,1.0,7164.25,4748.5
YBR169C,SSE2,T.delbrueckii,Anc,No,,,TDEL0E05230,,,13113.25,1.0,7164.25,4748.5
YBR169C,SSE2,S.mikatae,A,No,Smik_6.409,,,7246.25,,,7246.25,7164.25,4748.5
YBR169C,SSE2,C.glabrata,B,No,,CAGL0H03553g,,,4967.5,,0.00020130850528434828,7164.25,4748.5
YBR169C,SSE2,S.bayanusvar.uvarum,A,No,Suva_16.102,,,8180.5,,,8180.5,7164.25,4748.5
YGR008C,STF2,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,3015.5,6416.75,,0.46994194880585966,5116.0,NA
YGR008C,STF2,N.castellii,AB,A,,NCAS0D03820,,,4092.5,,0.0002443494196701283,5116.0,NA
YGR008C,STF2,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,10877.5,4041.75,,2.691284715779056,5116.0,NA
YGR008C,STF2,S.mikatae,A,No,Smik_6.409,,,5422.75,,,5422.75,5116.0,NA
YGR008C,STF2,T.phaffii,AB,B,TPHA0E02830,,,5244.0,,,5244.0,5116.0,NA
YGR008C,STF2,T.delbrueckii,Anc,No,,,TDEL0E05230,,,7467.0,1.0,5116.0,NA
YGR008C,STF2,S.cerevisiae,A,No,YPL204W,,,5117.0,,,5117.0,5116.0,NA
YGR008C,STF2,S.bayanusvar.uvarum,A,No,Suva_16.102,,,6294.5,,,6294.5,5116.0,NA
YGR008C,STF2,N.dairenensis,AB,A,,NDAI0I01070,,,6366.5,,0.00015707217466425823,5116.0,NA
YGR008C,STF2,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,2838.0,5978.5,,0.47470101195952163,5116.0,NA
YGR008C,STF2,V.polyspora,AB,B,Kpol_1002.53,,,5479.5,,,5479.5,5116.0,NA
YOR027W,STI1,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,11723.5,3533.5,,3.3178151973963494,8828.5,2882.25
YOR027W,STI1,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,20842.25,12104.25,,1.7218952020984366,8828.5,2882.25
YOR027W,STI1,S.bayanusvar.uvarum,A,No,Suva_16.102,,,8671.25,,,8671.25,8828.5,2882.25
YOR027W,STI1,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,5123.5,6585.5,,0.7779971148735859,8828.5,2882.25
YOR027W,STI1,S.cerevisiae,A,No,YPL204W,,,8829.5,,,8829.5,8828.5,2882.25
YOR027W,STI1,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,4142.0,1.0,8828.5,2882.25
YOR027W,STI1,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,4869.75,10319.5,,0.4718978632685692,8828.5,2882.25
YOR027W,STI1,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,2393.0,12159.0,,0.1968089481042849,8828.5,2882.25
YOR027W,STI1,T.delbrueckii,Anc,No,,,TDEL0E05230,,,8977.5,1.0,8828.5,2882.25
YOR027W,STI1,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,11101.0,65113.75,,0.1704862644218771,8828.5,2882.25
YOR027W,STI1,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,5251.5,14786.75,,0.35514903545403825,8828.5,2882.25
YOR027W,STI1,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,2882.25,2882.25,2882.25,1.0,8828.5,2882.25
YOR027W,STI1,S.mikatae,A,No,Smik_6.409,,,7243.25,,,7243.25,8828.5,2882.25
YOR027W,STI1,C.glabrata,B,No,,CAGL0H03553g,,,445.5,,0.002244668911335578,8828.5,2882.25
YOR027W,STI1,S.kudriavzevii,A,No,Skud_16.75,,,6299.25,,,6299.25,8828.5,2882.25
YAR042W,SWH1,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,5622.5,4762.5,,1.1805774278215224,5559.75,5691.0
YAR042W,SWH1,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,5202.0,4065.25,,1.2796260992558883,5559.75,5691.0
YAR042W,SWH1,S.mikatae,A,No,Smik_6.409,,,6111.75,,,6111.75,5559.75,5691.0
YAR042W,SWH1,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,4471.25,1.0,5559.75,5691.0
YAR042W,SWH1,T.delbrueckii,Anc,No,,,TDEL0E05230,,,6735.75,1.0,5559.75,5691.0
YAR042W,SWH1,S.bayanusvar.uvarum,A,No,Suva_16.102,,,3947.25,,,3947.25,5559.75,5691.0
YAR042W,SWH1,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,6456.5,5417.25,,1.1918408786746042,5559.75,5691.0
YAR042W,SWH1,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,2116.25,2350.5,,0.9003403531163582,5559.75,5691.0
YAR042W,SWH1,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,7577.0,3953.5,,1.916529657265714,5559.75,5691.0
YAR042W,SWH1,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,11517.0,6717.75,,1.7144133080272412,5559.75,5691.0
YAR042W,SWH1,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,3430.5,7236.25,,0.4740715149421316,5559.75,5691.0
YAR042W,SWH1,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,5691.0,5691.0,5691.0,1.0,5559.75,5691.0
YAR042W,SWH1,C.glabrata,B,No,,CAGL0H03553g,,,3861.5,,0.00025896672277612325,5559.75,5691.0
YAR042W,SWH1,S.kudriavzevii,A,No,Skud_16.75,,,5146.75,,,5146.75,5559.75,5691.0
YAR042W,SWH1,S.cerevisiae,A,No,YPL204W,,,5560.75,,,5560.75,5559.75,5691.0
YCR030C,SYP1,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,35432.25,1.0,23167.0,383.0
YCR030C,SYP1,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,35811.75,157.0,,228.10031847133757,23167.0,383.0
YCR030C,SYP1,C.glabrata,B,No,,CAGL0H03553g,,,12325.5,,8.113261125309318e-05,23167.0,383.0
YCR030C,SYP1,N.dairenensis,AB,A,,NDAI0I01070,,,51700.75,,1.934207917680111e-05,23167.0,383.0
YCR030C,SYP1,T.delbrueckii,Anc,No,,,TDEL0E05230,,,60271.25,1.0,23167.0,383.0
YCR030C,SYP1,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,41223.75,55261.5,,0.7459759507070927,23167.0,383.0
YCR030C,SYP1,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,383.0,383.0,383.0,1.0,23167.0,383.0
YCR030C,SYP1,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,52358.0,2952.25,,17.734947921077143,23167.0,383.0
YCR030C,SYP1,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,4506.0,59300.75,,0.07598554824348765,23167.0,383.0
YCR030C,SYP1,S.kudriavzevii,A,No,Skud_16.75,,,37112.0,,,37112.0,23167.0,383.0
YCR030C,SYP1,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,72656.25,5455.25,,13.31859218184318,23167.0,383.0
YCR030C,SYP1,S.cerevisiae,A,No,YPL204W,,,23168.0,,,23168.0,23167.0,383.0
YCR030C,SYP1,N.castellii,AB,A,,NCAS0D03820,,,35391.5,,2.8255372052611504e-05,23167.0,383.0
YCR030C,SYP1,S.mikatae,A,A,Smik_6.409,,,31886.5,,,31886.5,23167.0,383.0
YCR030C,SYP1,S.bayanusvar.uvarum,A,A,Suva_16.102,,,49672.5,,,49672.5,23167.0,383.0
YML072C,TCB3,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,4920.5,4163.5,,1.1818181818181819,6699.75,5852.0
YML072C,TCB3,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,5477.25,15453.25,,0.35444000452979146,6699.75,5852.0
YML072C,TCB3,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,2360.5,6239.0,,0.37834588876422504,6699.75,5852.0
YML072C,TCB3,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,6082.0,11474.5,,0.5300448821299403,6699.75,5852.0
YML072C,TCB3,S.bayanusvar.uvarum,A,No,Suva_16.102,,,4344.75,,,4344.75,6699.75,5852.0
YML072C,TCB3,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,15840.5,4761.75,,3.3266131149262352,6699.75,5852.0
YML072C,TCB3,T.delbrueckii,Anc,No,,,TDEL0E05230,,,20682.5,1.0,6699.75,5852.0
YML072C,TCB3,S.kudriavzevii,A,No,Skud_16.75,,,4700.75,,,4700.75,6699.75,5852.0
YML072C,TCB3,S.mikatae,A,No,Smik_6.409,,,5698.0,,,5698.0,6699.75,5852.0
YML072C,TCB3,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,5038.25,1.0,6699.75,5852.0
YML072C,TCB3,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,1.0,14517.0,,6.888475580354067e-05,6699.75,5852.0
YML072C,TCB3,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,31109.0,5611.75,,5.5435470218737475,6699.75,5852.0
YML072C,TCB3,S.cerevisiae,A,No,YPL204W,,,6700.75,,,6700.75,6699.75,5852.0
YML072C,TCB3,C.glabrata,B,No,,CAGL0H03553g,,,2474.75,,0.0004040812203252854,6699.75,5852.0
YML072C,TCB3,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,5852.0,5852.0,5852.0,1.0,6699.75,5852.0
YGL049C,TIF4632,S.cerevisiae,A,No,YPL204W,,,4884.0,,,4884.0,4883.0,4583.25
YGL049C,TIF4632,S.bayanusvar.uvarum,A,No,Suva_16.102,,,4144.0,,,4144.0,4883.0,4583.25
YGL049C,TIF4632,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,4583.25,4583.25,4583.25,1.0,4883.0,4583.25
YGL049C,TIF4632,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,5717.0,5494.5,,1.0404950404950406,4883.0,4583.25
YGL049C,TIF4632,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,8161.75,5103.5,,1.5992456157538943,4883.0,4583.25
YGL049C,TIF4632,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,4479.75,2288.0,,1.9579326923076923,4883.0,4583.25
YGL049C,TIF4632,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,6252.5,4928.0,,1.2687702922077921,4883.0,4583.25
YGL049C,TIF4632,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,5123.0,3130.0,,1.636741214057508,4883.0,4583.25
YGL049C,TIF4632,S.mikatae,A,No,Smik_6.409,,,6374.25,,,6374.25,4883.0,4583.25
YGL049C,TIF4632,C.glabrata,B,No,,CAGL0H03553g,,,3230.0,,0.00030959752321981426,4883.0,4583.25
YGL049C,TIF4632,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,4808.5,1.0,4883.0,4583.25
YGL049C,TIF4632,S.kudriavzevii,A,No,Skud_16.75,,,5942.25,,,5942.25,4883.0,4583.25
YGL049C,TIF4632,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,1395.5,5398.25,,0.2585097022183115,4883.0,4583.25
YGL049C,TIF4632,T.delbrueckii,Anc,No,,,TDEL0E05230,,,6981.75,1.0,4883.0,4583.25
YGL049C,TIF4632,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,4289.5,4608.0,,0.9308810763888888,4883.0,4583.25
YIL138C,TPM2,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,5001.0,35858.25,,0.13946581330656124,7038.5,4762.0
YIL138C,TPM2,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,10238.75,8015.5,,1.2773688478572764,7038.5,4762.0
YIL138C,TPM2,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,34355.5,13346.0,,2.574216993855837,7038.5,4762.0
YIL138C,TPM2,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,27565.0,5812.25,,4.742569572884856,7038.5,4762.0
YIL138C,TPM2,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,726.75,8123.0,,0.0894681767819771,7038.5,4762.0
YIL138C,TPM2,S.bayanusvar.uvarum,A,No,Suva_16.102,,,13716.0,,,13716.0,7038.5,4762.0
YIL138C,TPM2,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,4762.0,4762.0,4762.0,1.0,7038.5,4762.0
YIL138C,TPM2,T.delbrueckii,Anc,No,,,TDEL0E05230,,,27609.0,1.0,7038.5,4762.0
YIL138C,TPM2,S.mikatae,A,No,Smik_6.409,,,7856.75,,,7856.75,7038.5,4762.0
YIL138C,TPM2,N.dairenensis,AB,A,,NDAI0I01070,,,22516.25,,4.441236884472325e-05,7038.5,4762.0
YIL138C,TPM2,S.kudriavzevii,A,A,Skud_16.75,,,3401.5,,,3401.5,7038.5,4762.0
YIL138C,TPM2,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,5732.0,22608.75,,0.25353015978326976,7038.5,4762.0
YIL138C,TPM2,C.glabrata,B,No,,CAGL0H03553g,,,3645.5,,0.000274310794129749,7038.5,4762.0
YIL138C,TPM2,S.cerevisiae,A,No,YPL204W,,,7039.5,,,7039.5,7038.5,4762.0
YIL138C,TPM2,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,4390.75,1.0,7038.5,4762.0
YER090W,TRP2,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,8656.0,2675.25,,3.235585459302869,0.0,NA
YER090W,TRP2,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,3111.0,23293.0,,0.1335594384579058,0.0,NA
YER090W,TRP2,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,491.75,29658.0,,0.016580686492683256,0.0,NA
YER090W,TRP2,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,1.0,8149.5,,0.00012270691453463402,0.0,NA
YER090W,TRP2,S.mikatae,A,No,Smik_6.409,,,6072.25,,,6072.25,0.0,NA
YER090W,TRP2,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,1162.25,12345.5,,0.0941436150824187,0.0,NA
YER090W,TRP2,T.delbrueckii,Anc,No,,,TDEL0E05230,,,18956.75,1.0,0.0,NA
YER090W,TRP2,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,15893.25,8718.0,,1.8230385409497591,0.0,NA
YER090W,TRP2,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,22726.25,8759.25,,2.5945429117789764,0.0,NA
YER090W,TRP2,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,3202.5,1.0,0.0,NA
YER090W,TRP2,S.cerevisiae,A,No,YPL204W,,,1.0,,,1.0,0.0,NA
YER090W,TRP2,S.kudriavzevii,A,No,Skud_16.75,,,4719.5,,,4719.5,0.0,NA
YER090W,TRP2,S.bayanusvar.uvarum,A,No,Suva_16.102,,,9592.0,,,9592.0,0.0,NA
YLR420W,URA4,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,3409.0,17260.5,,0.19750296920714927,6503.5,3075.0
YLR420W,URA4,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,41016.0,8485.75,,4.833515010458711,6503.5,3075.0
YLR420W,URA4,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,7914.0,659.0,,12.009104704097117,6503.5,3075.0
YLR420W,URA4,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,28060.0,6851.25,,4.095602992154716,6503.5,3075.0
YLR420W,URA4,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,4344.75,20866.0,,0.20822150867439854,6503.5,3075.0
YLR420W,URA4,S.cerevisiae,A,No,YPL204W,,,6504.5,,,6504.5,6503.5,3075.0
YLR420W,URA4,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,3843.5,22328.5,,0.1721342678639407,6503.5,3075.0
YLR420W,URA4,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,4096.5,1.0,6503.5,3075.0
YLR420W,URA4,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,363.0,2181.75,,0.16638019938123066,6503.5,3075.0
YLR420W,URA4,S.bayanusvar.uvarum,A,No,Suva_16.102,,,7446.75,,,7446.75,6503.5,3075.0
YLR420W,URA4,T.delbrueckii,Anc,No,,,TDEL0E05230,,,29038.25,1.0,6503.5,3075.0
YLR420W,URA4,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,3075.0,3075.0,3075.0,1.0,6503.5,3075.0
YLR420W,URA4,S.kudriavzevii,A,No,Skud_16.75,,,5174.25,,,5174.25,6503.5,3075.0
YLR420W,URA4,S.mikatae,A,No,Smik_6.409,,,5415.5,,,5415.5,6503.5,3075.0
YBL039C,URA7,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,518.0,7092.5,,0.07303489601691929,3568.0,2122.75
YBL039C,URA7,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,1729.0,1.0,3568.0,2122.75
YBL039C,URA7,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,15461.5,3902.5,,3.961947469570788,3568.0,2122.75
YBL039C,URA7,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,1240.25,4039.25,,0.30704957603515504,3568.0,2122.75
YBL039C,URA7,S.mikatae,A,No,Smik_6.409,,,5272.0,,,5272.0,3568.0,2122.75
YBL039C,URA7,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,4715.5,5578.0,,0.8453746862674794,3568.0,2122.75
YBL039C,URA7,S.kudriavzevii,A,No,Skud_16.75,,,2400.25,,,2400.25,3568.0,2122.75
YBL039C,URA7,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,2803.75,7793.5,,0.35975492397510744,3568.0,2122.75
YBL039C,URA7,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,7136.5,661.75,,10.784284095202116,3568.0,2122.75
YBL039C,URA7,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,3502.5,3899.0,,0.8983072582713516,3568.0,2122.75
YBL039C,URA7,T.delbrueckii,Anc,No,,,TDEL0E05230,,,9015.0,1.0,3568.0,2122.75
YBL039C,URA7,S.cerevisiae,A,No,YPL204W,,,3569.0,,,3569.0,3568.0,2122.75
YBL039C,URA7,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,2122.75,2122.75,2122.75,1.0,3568.0,2122.75
YNL229C,URE2,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,3904.25,3904.25,3904.25,1.0,5475.0,3904.25
YNL229C,URE2,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,10153.75,4053.75,,2.5047795251310516,5475.0,3904.25
YNL229C,URE2,S.cerevisiae,A,No,YPL204W,,,5476.0,,,5476.0,5475.0,3904.25
YNL229C,URE2,S.kudriavzevii,A,No,Skud_16.75,,,4193.25,,,4193.25,5475.0,3904.25
YNL229C,URE2,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,4721.75,1.0,5475.0,3904.25
YNL229C,URE2,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,4846.75,11948.75,,0.40562820378700704,5475.0,3904.25
YNL229C,URE2,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,5144.5,5536.25,,0.9292391058929781,5475.0,3904.25
YNL229C,URE2,T.delbrueckii,Anc,No,,,TDEL0E05230,,,11918.0,1.0,5475.0,3904.25
YNL229C,URE2,S.mikatae,A,No,Smik_6.409,,,5824.75,,,5824.75,5475.0,3904.25
YNL229C,URE2,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,3357.0,9884.0,,0.3396398219344395,5475.0,3904.25
YNL229C,URE2,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,9302.0,6212.5,,1.4973038229376257,5475.0,3904.25
YNL229C,URE2,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,2619.5,4512.0,,0.5805629432624113,5475.0,3904.25
YNL229C,URE2,C.glabrata,B,No,,CAGL0H03553g,,,4360.0,,0.00022935779816513763,5475.0,3904.25
YNL229C,URE2,S.bayanusvar.uvarum,A,No,Suva_16.102,,,5384.25,,,5384.25,5475.0,3904.25
