Miniarray.ORF,Construct_ID,mean,sd,N,Construct,GeneID,MSA_order,Phylo_order,Array_order,Species,Gene,Pos,Species_position,Miniarray.Gene,Protein.Removed
REP2,pKB11.1.YPR184W,5703,126.5721138,2,pKB11,1,1,2,83,S.bayanusvar.uvarum,Suva_16.102,A,S.bayanusvar.uvarum(A),YPR184W,0
REP2,pKB11.12.YPR189W,5052.25,1813.37534,2,pKB11,12,6,21,83,T.delbrueckii,TDEL0E05230,Anc,T.phaffii(A),YPR189W,0
REP2,pKB11.12.YPR184W,7577.5,2824.184484,2,pKB11,12,6,21,83,T.delbrueckii,TDEL0E05230,Anc,T.phaffii(A),YPR184W,0
REP2,pKB11.11.YPR187W,4393,NA,1,pKB11,11,9,13,83,K.naganishii,KNAG0F01980,B,T.delbrueckii(Anc),YPR187W,0
RET2,pKB11.25.YFR051C,6006.25,834.7395552,2,pKB11,25,4,1,48,S.cerevisiae,YPL204W,A,S.cerevisiae(A),YFR051C,0
RET2,pKB11.26.YFR051C,5134.75,579.4740072,2,pKB11,26,26,26,48,Vehicle,Vehicle,,Vehicle,YFR051C,0
RET2,pKB11.23.YFR051C,5082.5,1384.515078,2,pKB11,23,23,24,48,H. sapiens,CSNK1D,,H. sapiens(CSNK1D),YFR051C,0
RET2,pKB11.9.YFR051C,5487,663.2661608,2,pKB11,9,5,20,48,Z.rouxii,ZYRO0G08866g,Anc,N.dairenensis(B),YFR051C,0
RET2,pKB11.7.YFR051C,5903,186.6761902,2,pKB11,7,3,4,48,S.mikatae,Smik_6.409,A,T.blattae(A),YFR051C,0
RET2,pKB11.18.YFR051C,2913.75,2786.354271,2,pKB11,18,20,17,48,T.phaffii,TPHA0J02370,B,N.castellii(B),YFR051C,0
RET2,pKB11.12.YFR051C,18010.25,85.20636713,2,pKB11,12,6,21,48,T.delbrueckii,TDEL0E05230,Anc,T.phaffii(A),YFR051C,0
RET2,pKB11.2.YFR051C,19324.25,405.525739,2,pKB11,2,16,10,48,K.africana,KAFR0K00320,A,Z.rouxii(Anc),YFR051C,0
RET2,pKB11.4.YFR051C,6096.25,106.4195706,2,pKB11,4,2,3,48,S.kudriavzevii,Skud_16.75,A,K.africana(A),YFR051C,0
RET2,pKB11.16.YFR051C,2945,3405.426258,2,pKB11,16,11,15,48,V.polyspora,Kpol_1033.51,B,V.polyspora(A),YFR051C,0
RET2,pKB11.3.YFR051C,4132.25,1217.991431,2,pKB11,3,25,18,48,T.blattae,TBLA0A02040,A,N.dairenensis(A),YFR051C,0
RET2,pKB11.24.YFR051C,2827.25,2969.494928,2,pKB11,24,24,25,48,H. sapiens,CSNK1A1L,,H. sapiens(CSNK1A1L),YFR051C,0
RET2,pKB11.5.YFR051C,13488.25,522.1983579,2,pKB11,5,15,11,48,K.africana,KAFR0C02290,B,C.glabrata(B),YFR051C,0
RET2,pKB11.8.YFR051C,5054,0.707106781,2,pKB11,8,17,12,48,K.naganishii,KNAG0D01130,A,K.naganishii(B),YFR051C,0
RET2,pKB11.19.YFR051C,14887,578.413347,2,pKB11,19,10,9,48,N.dairenensis,NDAI0I01070,B,K.naganishii(A),YFR051C,0
RET2,pKB11.17.YFR051C,1358.25,1454.165096,2,pKB11,17,19,8,48,N.dairenensis,NDAI0F01640,A,S.mikatae(A),YFR051C,0
RET2,pKB11.14.YFR051C,6562.25,1220.819858,2,pKB11,14,14,14,48,V.polyspora,Kpol_1002.53,A,N.castellii(A),YFR051C,0
RET2,pKB11.1.YFR051C,6480.5,2242.94271,2,pKB11,1,1,2,48,S.bayanusvar.uvarum,Suva_16.102,A,S.bayanusvar.uvarum(A),YFR051C,0
RET2,pKB11.21.YFR051C,25333.5,2724.482428,2,pKB11,21,21,22,48,H. sapiens,CSNK1E,,H. sapiens(CSNK1E),YFR051C,0
RET2,pKB11.15.YFR051C,5386,5474.4207,2,pKB11,15,8,7,48,N.castellii,NCAS0D03820,B,T.blattae(B),YFR051C,0
RET2,pKB11.11.YFR051C,15801.5,914.2890681,2,pKB11,11,9,13,48,K.naganishii,KNAG0F01980,B,T.delbrueckii(Anc),YFR051C,0
RET2,pKB11.20.YFR051C,15124.25,2866.964444,2,pKB11,20,12,16,48,T.phaffii,TPHA0E02830,A,V.polyspora(B),YFR051C,0
RET2,pKB11.13.YFR051C,2608.25,1792.869244,2,pKB11,13,18,6,48,N.castellii,NCAS0A01090,A,K.africana(B),YFR051C,0
RET2,pKB11.10.YFR051C,3595,171.119841,2,pKB11,10,7,5,48,C.glabrata,CAGL0H03553g,B,S.kudriavzevii(A),YFR051C,0
RET2,pKB11.22.YFR051C,3826,NA,1,pKB11,22,22,23,48,H. sapiens,CSNK1A1,,H. sapiens(CSNK1A1),YFR051C,0
RET2,pKB11.6.YFR051C,14311.75,896.2578452,2,pKB11,6,13,19,48,T.blattae,TBLA0B05310,B,T.phaffii(B),YFR051C,0
RFS1,pKB11.12.YBR052C,13406.75,5339.009751,2,pKB11,12,6,21,114,T.delbrueckii,TDEL0E05230,Anc,T.phaffii(A),YBR052C,0
RFS1,pKB11.1.YBR052C,9366.25,261.9830624,2,pKB11,1,1,2,114,S.bayanusvar.uvarum,Suva_16.102,A,S.bayanusvar.uvarum(A),YBR052C,0
RFS1,pKB11.19.YBR052C,12566.75,474.1150968,2,pKB11,19,10,9,114,N.dairenensis,NDAI0I01070,B,K.naganishii(A),YBR052C,0
RFS1,pKB11.6.YBR052C,11463.5,902.2682528,2,pKB11,6,13,19,114,T.blattae,TBLA0B05310,B,T.phaffii(B),YBR052C,0
RFS1,pKB11.23.YBR052C,4374.5,1214.80945,2,pKB11,23,23,24,114,H. sapiens,CSNK1D,,H. sapiens(CSNK1D),YBR052C,0
RFS1,pKB11.10.YBR052C,0,NA,1,pKB11,10,7,5,114,C.glabrata,CAGL0H03553g,B,S.kudriavzevii(A),YBR052C,0
RFS1,pKB11.4.YBR052C,5750.75,238.6485387,2,pKB11,4,2,3,114,S.kudriavzevii,Skud_16.75,A,K.africana(A),YBR052C,0
RFS1,pKB11.24.YBR052C,4119,NA,1,pKB11,24,24,25,114,H. sapiens,CSNK1A1L,,H. sapiens(CSNK1A1L),YBR052C,0
RFS1,pKB11.21.YBR052C,5737,NA,1,pKB11,21,21,22,114,H. sapiens,CSNK1E,,H. sapiens(CSNK1E),YBR052C,0
RFS1,pKB11.8.YBR052C,6214.75,1685.389013,2,pKB11,8,17,12,114,K.naganishii,KNAG0D01130,A,K.naganishii(B),YBR052C,0
RFS1,pKB11.14.YBR052C,7469.5,1510.380085,2,pKB11,14,14,14,114,V.polyspora,Kpol_1002.53,A,N.castellii(A),YBR052C,0
RFS1,pKB11.20.YBR052C,12228.25,1590.636704,2,pKB11,20,12,16,114,T.phaffii,TPHA0E02830,A,V.polyspora(B),YBR052C,0
RFS1,pKB11.15.YBR052C,5978,270.1147904,2,pKB11,15,8,7,114,N.castellii,NCAS0D03820,B,T.blattae(B),YBR052C,0
RFS1,pKB11.5.YBR052C,10571.75,3830.04388,2,pKB11,5,15,11,114,K.africana,KAFR0C02290,B,C.glabrata(B),YBR052C,0
RFS1,pKB11.7.YBR052C,7182,292.0351006,2,pKB11,7,3,4,114,S.mikatae,Smik_6.409,A,T.blattae(A),YBR052C,0
RFS1,pKB11.17.YBR052C,1037.5,1467.246571,2,pKB11,17,19,8,114,N.dairenensis,NDAI0F01640,A,S.mikatae(A),YBR052C,0
RFS1,pKB11.3.YBR052C,5730.75,705.3390142,2,pKB11,3,25,18,114,T.blattae,TBLA0A02040,A,N.dairenensis(A),YBR052C,0
RFS1,pKB11.11.YBR052C,10188.5,2305.168107,2,pKB11,11,9,13,114,K.naganishii,KNAG0F01980,B,T.delbrueckii(Anc),YBR052C,0
RFS1,pKB11.16.YBR052C,4728.25,1944.897202,2,pKB11,16,11,15,114,V.polyspora,Kpol_1033.51,B,V.polyspora(A),YBR052C,0
RFS1,pKB11.18.YBR052C,4477.25,1332.542729,2,pKB11,18,20,17,114,T.phaffii,TPHA0J02370,B,N.castellii(B),YBR052C,0
RFS1,pKB11.9.YBR052C,4797.75,618.3648801,2,pKB11,9,5,20,114,Z.rouxii,ZYRO0G08866g,Anc,N.dairenensis(B),YBR052C,0
RFS1,pKB11.26.YBR052C,6159.75,469.1653493,2,pKB11,26,26,26,114,Vehicle,Vehicle,,Vehicle,YBR052C,0
RFS1,pKB11.22.YBR052C,3477.5,NA,1,pKB11,22,22,23,114,H. sapiens,CSNK1A1,,H. sapiens(CSNK1A1),YBR052C,0
RFS1,pKB11.2.YBR052C,17772.25,754.1293821,2,pKB11,2,16,10,114,K.africana,KAFR0K00320,A,Z.rouxii(Anc),YBR052C,0
RFS1,pKB11.13.YBR052C,3061.5,2656.600177,2,pKB11,13,18,6,114,N.castellii,NCAS0A01090,A,K.africana(B),YBR052C,0
RFS1,pKB11.25.YBR052C,7043.25,2161.978983,2,pKB11,25,4,1,114,S.cerevisiae,YPL204W,A,S.cerevisiae(A),YBR052C,0
RPL7B,pKB11.9.YPL198W,29844.85227,17862.19826,44,pKB11,9,5,20,89,Z.rouxii,ZYRO0G08866g,Anc,N.dairenensis(B),YPL198W,1
RPL7B,pKB11.16.YPL198W,28205.36957,21868.83387,46,pKB11,16,11,15,89,V.polyspora,Kpol_1033.51,B,V.polyspora(A),YPL198W,1
RPL7B,pKB11.12.YPL198W,55997.34043,16073.72531,47,pKB11,12,6,21,89,T.delbrueckii,TDEL0E05230,Anc,T.phaffii(A),YPL198W,1
RPL7B,pKB11.1.YPL198W,38858.33333,20560.10223,48,pKB11,1,1,2,89,S.bayanusvar.uvarum,Suva_16.102,A,S.bayanusvar.uvarum(A),YPL198W,1
RPL7B,pKB11.11.YPL198W,60262.17391,17514.76313,46,pKB11,11,9,13,89,K.naganishii,KNAG0F01980,B,T.delbrueckii(Anc),YPL198W,1
RPL7B,pKB11.18.YPL198W,18631.95556,19833.27601,45,pKB11,18,20,17,89,T.phaffii,TPHA0J02370,B,N.castellii(B),YPL198W,1
RPL7B,pKB11.25.YPL198W,15744.83333,16534.13036,27,pKB11,25,4,1,89,S.cerevisiae,YPL204W,A,S.cerevisiae(A),YPL198W,1
RPL7B,pKB11.5.YPL198W,65373.86458,12830.94276,48,pKB11,5,15,11,89,K.africana,KAFR0C02290,B,C.glabrata(B),YPL198W,1
RPL7B,pKB11.24.YPL198W,15354.325,12311.94379,20,pKB11,24,24,25,89,H. sapiens,CSNK1A1L,,H. sapiens(CSNK1A1L),YPL198W,1
RPL7B,pKB11.2.YPL198W,60076.59375,14221.96968,48,pKB11,2,16,10,89,K.africana,KAFR0K00320,A,Z.rouxii(Anc),YPL198W,1
RPL7B,pKB11.3.YPL198W,12454.58333,15471.20067,30,pKB11,3,25,18,89,T.blattae,TBLA0A02040,A,N.dairenensis(A),YPL198W,1
RPL7B,pKB11.21.YPL198W,65711.58333,15180.76796,48,pKB11,21,21,22,89,H. sapiens,CSNK1E,,H. sapiens(CSNK1E),YPL198W,1
RPL7B,pKB11.23.YPL198W,38446.73864,20716.03109,44,pKB11,23,23,24,89,H. sapiens,CSNK1D,,H. sapiens(CSNK1D),YPL198W,1
RPL7B,pKB11.15.YPL198W,39354.2234,18706.08282,47,pKB11,15,8,7,89,N.castellii,NCAS0D03820,B,T.blattae(B),YPL198W,1
RPL7B,pKB11.14.YPL198W,37416.01087,20755.7474,46,pKB11,14,14,14,89,V.polyspora,Kpol_1002.53,A,N.castellii(A),YPL198W,1
RPL7B,pKB11.6.YPL198W,58666.42708,18676.68796,48,pKB11,6,13,19,89,T.blattae,TBLA0B05310,B,T.phaffii(B),YPL198W,1
RPL7B,pKB11.26.YPL198W,468.125,588.3786161,4,pKB11,26,26,26,89,Vehicle,Vehicle,,Vehicle,YPL198W,1
RPL7B,pKB11.19.YPL198W,51988.19792,14998.79138,48,pKB11,19,10,9,89,N.dairenensis,NDAI0I01070,B,K.naganishii(A),YPL198W,1
RPL7B,pKB11.4.YPL198W,20847.27027,22419.64912,37,pKB11,4,2,3,89,S.kudriavzevii,Skud_16.75,A,K.africana(A),YPL198W,1
RPL7B,pKB11.7.YPL198W,25642.82222,24023.17531,45,pKB11,7,3,4,89,S.mikatae,Smik_6.409,A,T.blattae(A),YPL198W,1
RPL7B,pKB11.10.YPL198W,25898.5,23279.59023,23,pKB11,10,7,5,89,C.glabrata,CAGL0H03553g,B,S.kudriavzevii(A),YPL198W,1
RPL7B,pKB11.20.YPL198W,57115.70213,15376.28651,47,pKB11,20,12,16,89,T.phaffii,TPHA0E02830,A,V.polyspora(B),YPL198W,1
RPL7B,pKB11.17.YPL198W,1371.833333,1308.443,3,pKB11,17,19,8,89,N.dairenensis,NDAI0F01640,A,S.mikatae(A),YPL198W,1
RPL7B,pKB11.22.YPL198W,1108.25,874.3037087,6,pKB11,22,22,23,89,H. sapiens,CSNK1A1,,H. sapiens(CSNK1A1),YPL198W,1
RPL7B,pKB11.8.YPL198W,7856.525,11227.75583,20,pKB11,8,17,12,89,K.naganishii,KNAG0D01130,A,K.naganishii(B),YPL198W,1
RPL7B,pKB11.13.YPL198W,0,NA,1,pKB11,13,18,6,89,N.castellii,NCAS0A01090,A,K.africana(B),YPL198W,1
RPN11,pKB11.3.YFR004W,3834.75,548.3613088,2,pKB11,3,25,18,105,T.blattae,TBLA0A02040,A,N.dairenensis(A),YFR004W,0
RPN11,pKB11.7.YFR004W,5679.75,511.5917562,2,pKB11,7,3,4,105,S.mikatae,Smik_6.409,A,T.blattae(A),YFR004W,0
RPN11,pKB11.16.YFR004W,2672.75,3692.158058,2,pKB11,16,11,15,105,V.polyspora,Kpol_1033.51,B,V.polyspora(A),YFR004W,0
RPN11,pKB11.15.YFR004W,4312.75,552.6039495,2,pKB11,15,8,7,105,N.castellii,NCAS0D03820,B,T.blattae(B),YFR004W,0
RPN11,pKB11.12.YFR004W,12945.5,4557.303205,2,pKB11,12,6,21,105,T.delbrueckii,TDEL0E05230,Anc,T.phaffii(A),YFR004W,0
RPN11,pKB11.2.YFR004W,13015,2170.817818,2,pKB11,2,16,10,105,K.africana,KAFR0K00320,A,Z.rouxii(Anc),YFR004W,0
RPN11,pKB11.17.YFR004W,1147.5,580.5346674,2,pKB11,17,19,8,105,N.dairenensis,NDAI0F01640,A,S.mikatae(A),YFR004W,0
RPN11,pKB11.25.YFR004W,4806.75,3377.49554,2,pKB11,25,4,1,105,S.cerevisiae,YPL204W,A,S.cerevisiae(A),YFR004W,0
RPN11,pKB11.5.YFR004W,12362.5,2384.364066,2,pKB11,5,15,11,105,K.africana,KAFR0C02290,B,C.glabrata(B),YFR004W,0
RPN11,pKB11.1.YFR004W,5416.5,1094.601297,2,pKB11,1,1,2,105,S.bayanusvar.uvarum,Suva_16.102,A,S.bayanusvar.uvarum(A),YFR004W,0
RPN11,pKB11.9.YFR004W,3649,440.5275247,2,pKB11,9,5,20,105,Z.rouxii,ZYRO0G08866g,Anc,N.dairenensis(B),YFR004W,0
RPN11,pKB11.26.YFR004W,263,282.8427125,2,pKB11,26,26,26,105,Vehicle,Vehicle,,Vehicle,YFR004W,0
RPN11,pKB11.8.YFR004W,3120.75,993.1314742,2,pKB11,8,17,12,105,K.naganishii,KNAG0D01130,A,K.naganishii(B),YFR004W,0
RPN11,pKB11.10.YFR004W,3708.5,139.3000359,2,pKB11,10,7,5,105,C.glabrata,CAGL0H03553g,B,S.kudriavzevii(A),YFR004W,0
RPN11,pKB11.19.YFR004W,8664.5,456.0838739,2,pKB11,19,10,9,105,N.dairenensis,NDAI0I01070,B,K.naganishii(A),YFR004W,0
RPN11,pKB11.20.YFR004W,13235,4970.253565,2,pKB11,20,12,16,105,T.phaffii,TPHA0E02830,A,V.polyspora(B),YFR004W,0
RPN11,pKB11.22.YFR004W,1867.75,1855.801747,2,pKB11,22,22,23,105,H. sapiens,CSNK1A1,,H. sapiens(CSNK1A1),YFR004W,0
RPN11,pKB11.11.YFR004W,10527.25,3008.385801,2,pKB11,11,9,13,105,K.naganishii,KNAG0F01980,B,T.delbrueckii(Anc),YFR004W,0
RPN11,pKB11.13.YFR004W,0,NA,1,pKB11,13,18,6,105,N.castellii,NCAS0A01090,A,K.africana(B),YFR004W,0
RPN11,pKB11.21.YFR004W,17405,168.2914139,2,pKB11,21,21,22,105,H. sapiens,CSNK1E,,H. sapiens(CSNK1E),YFR004W,0
RPN11,pKB11.24.YFR004W,3582,NA,1,pKB11,24,24,25,105,H. sapiens,CSNK1A1L,,H. sapiens(CSNK1A1L),YFR004W,0
RPN11,pKB11.14.YFR004W,4720.25,483.3074849,2,pKB11,14,14,14,105,V.polyspora,Kpol_1002.53,A,N.castellii(A),YFR004W,0
RPN11,pKB11.18.YFR004W,3818.5,NA,1,pKB11,18,20,17,105,T.phaffii,TPHA0J02370,B,N.castellii(B),YFR004W,0
RPN11,pKB11.6.YFR004W,10775,1662.408043,2,pKB11,6,13,19,105,T.blattae,TBLA0B05310,B,T.phaffii(B),YFR004W,0
RPN11,pKB11.4.YFR004W,4954.75,354.6140508,2,pKB11,4,2,3,105,S.kudriavzevii,Skud_16.75,A,K.africana(A),YFR004W,0
RTN2,pKB11.18.YDL204W,3839.75,745.6441008,2,pKB11,18,20,17,106,T.phaffii,TPHA0J02370,B,N.castellii(B),YDL204W,0
RTN2,pKB11.21.YDL204W,3604,NA,1,pKB11,21,21,22,106,H. sapiens,CSNK1E,,H. sapiens(CSNK1E),YDL204W,0
RTN2,pKB11.20.YDL204W,14970.75,3216.982301,2,pKB11,20,12,16,106,T.phaffii,TPHA0E02830,A,V.polyspora(B),YDL204W,0
RTN2,pKB11.9.YDL204W,2471.5,2692.662623,2,pKB11,9,5,20,106,Z.rouxii,ZYRO0G08866g,Anc,N.dairenensis(B),YDL204W,0
RTN2,pKB11.13.YDL204W,3901,NA,1,pKB11,13,18,6,106,N.castellii,NCAS0A01090,A,K.africana(B),YDL204W,0
RTN2,pKB11.22.YDL204W,2858.5,NA,1,pKB11,22,22,23,106,H. sapiens,CSNK1A1,,H. sapiens(CSNK1A1),YDL204W,0
RTN2,pKB11.7.YDL204W,5072.75,927.3705435,2,pKB11,7,3,4,106,S.mikatae,Smik_6.409,A,T.blattae(A),YDL204W,0
RTN2,pKB11.1.YDL204W,6762.75,3493.461052,2,pKB11,1,1,2,106,S.bayanusvar.uvarum,Suva_16.102,A,S.bayanusvar.uvarum(A),YDL204W,0
RTN2,pKB11.14.YDL204W,5956,772.8677118,2,pKB11,14,14,14,106,V.polyspora,Kpol_1002.53,A,N.castellii(A),YDL204W,0
RTN2,pKB11.25.YDL204W,3569,NA,1,pKB11,25,4,1,106,S.cerevisiae,YPL204W,A,S.cerevisiae(A),YDL204W,0
RTN2,pKB11.23.YDL204W,2136,NA,1,pKB11,23,23,24,106,H. sapiens,CSNK1D,,H. sapiens(CSNK1D),YDL204W,0
RTN2,pKB11.17.YDL204W,3845,NA,1,pKB11,17,19,8,106,N.dairenensis,NDAI0F01640,A,S.mikatae(A),YDL204W,0
RTN2,pKB11.24.YDL204W,4510.5,NA,1,pKB11,24,24,25,106,H. sapiens,CSNK1A1L,,H. sapiens(CSNK1A1L),YDL204W,0
RTN2,pKB11.2.YDL204W,28186,3075.207391,2,pKB11,2,16,10,106,K.africana,KAFR0K00320,A,Z.rouxii(Anc),YDL204W,0
RTN2,pKB11.4.YDL204W,5436.5,NA,1,pKB11,4,2,3,106,S.kudriavzevii,Skud_16.75,A,K.africana(A),YDL204W,0
RTN2,pKB11.16.YDL204W,316.75,86.6205807,2,pKB11,16,11,15,106,V.polyspora,Kpol_1033.51,B,V.polyspora(A),YDL204W,0
RTN2,pKB11.12.YDL204W,18225.75,4214.709969,2,pKB11,12,6,21,106,T.delbrueckii,TDEL0E05230,Anc,T.phaffii(A),YDL204W,0
RTN2,pKB11.10.YDL204W,4081.5,NA,1,pKB11,10,7,5,106,C.glabrata,CAGL0H03553g,B,S.kudriavzevii(A),YDL204W,0
RTN2,pKB11.15.YDL204W,7729.25,3344.261522,2,pKB11,15,8,7,106,N.castellii,NCAS0D03820,B,T.blattae(B),YDL204W,0
RTN2,pKB11.6.YDL204W,18138.5,1921.916231,2,pKB11,6,13,19,106,T.blattae,TBLA0B05310,B,T.phaffii(B),YDL204W,0
RTN2,pKB11.19.YDL204W,15393,3066.015003,2,pKB11,19,10,9,106,N.dairenensis,NDAI0I01070,B,K.naganishii(A),YDL204W,0
RTN2,pKB11.5.YDL204W,2334.75,3215.568087,2,pKB11,5,15,11,106,K.africana,KAFR0C02290,B,C.glabrata(B),YDL204W,0
RTN2,pKB11.8.YDL204W,7419.5,2924.593647,2,pKB11,8,17,12,106,K.naganishii,KNAG0D01130,A,K.naganishii(B),YDL204W,0
RTN2,pKB11.11.YDL204W,15531.25,6630.893841,2,pKB11,11,9,13,106,K.naganishii,KNAG0F01980,B,T.delbrueckii(Anc),YDL204W,0
RTN2,pKB11.26.YDL204W,5184.5,NA,1,pKB11,26,26,26,106,Vehicle,Vehicle,,Vehicle,YDL204W,0
RTN2,pKB11.3.YDL204W,2989,NA,1,pKB11,3,25,18,106,T.blattae,TBLA0A02040,A,N.dairenensis(A),YDL204W,0
SAC6,pKB11.24.YDR129C,3318,NA,1,pKB11,24,24,25,35,H. sapiens,CSNK1A1L,,H. sapiens(CSNK1A1L),YDR129C,0
SAC6,pKB11.19.YDR129C,31508.25,5947.121583,2,pKB11,19,10,9,35,N.dairenensis,NDAI0I01070,B,K.naganishii(A),YDR129C,0
SAC6,pKB11.21.YDR129C,43491,4775.092093,2,pKB11,21,21,22,35,H. sapiens,CSNK1E,,H. sapiens(CSNK1E),YDR129C,0
SAC6,pKB11.20.YDR129C,38468.75,2176.121119,2,pKB11,20,12,16,35,T.phaffii,TPHA0E02830,A,V.polyspora(B),YDR129C,0
SAC6,pKB11.12.YDR129C,37487.5,2925.300754,2,pKB11,12,6,21,35,T.delbrueckii,TDEL0E05230,Anc,T.phaffii(A),YDR129C,0
SAC6,pKB11.18.YDR129C,15676.25,1217.284324,2,pKB11,18,20,17,35,T.phaffii,TPHA0J02370,B,N.castellii(B),YDR129C,0
SAC6,pKB11.15.YDR129C,14588.5,2576.697111,2,pKB11,15,8,7,35,N.castellii,NCAS0D03820,B,T.blattae(B),YDR129C,0
SAC6,pKB11.8.YDR129C,5621,2549.119946,2,pKB11,8,17,12,35,K.naganishii,KNAG0D01130,A,K.naganishii(B),YDR129C,0
SAC6,pKB11.14.YDR129C,15792.75,2023.386054,2,pKB11,14,14,14,35,V.polyspora,Kpol_1002.53,A,N.castellii(A),YDR129C,0
SAC6,pKB11.23.YDR129C,21942.5,8841.663192,2,pKB11,23,23,24,35,H. sapiens,CSNK1D,,H. sapiens(CSNK1D),YDR129C,0
SAC6,pKB11.1.YDR129C,19810.75,2877.571046,2,pKB11,1,1,2,35,S.bayanusvar.uvarum,Suva_16.102,A,S.bayanusvar.uvarum(A),YDR129C,0
SAC6,pKB11.9.YDR129C,10716,5512.604466,2,pKB11,9,5,20,35,Z.rouxii,ZYRO0G08866g,Anc,N.dairenensis(B),YDR129C,0
SAC6,pKB11.3.YDR129C,2275.5,3129.654614,2,pKB11,3,25,18,35,T.blattae,TBLA0A02040,A,N.dairenensis(A),YDR129C,0
SAC6,pKB11.2.YDR129C,44649.75,3967.222596,2,pKB11,2,16,10,35,K.africana,KAFR0K00320,A,Z.rouxii(Anc),YDR129C,0
SAC6,pKB11.16.YDR129C,6883.5,NA,1,pKB11,16,11,15,35,V.polyspora,Kpol_1033.51,B,V.polyspora(A),YDR129C,0
SAC6,pKB11.5.YDR129C,17045.75,16454.02124,2,pKB11,5,15,11,35,K.africana,KAFR0C02290,B,C.glabrata(B),YDR129C,0
SAC6,pKB11.11.YDR129C,34556.75,8246.632836,2,pKB11,11,9,13,35,K.naganishii,KNAG0F01980,B,T.delbrueckii(Anc),YDR129C,0
SAC6,pKB11.17.YDR129C,619.5,NA,1,pKB11,17,19,8,35,N.dairenensis,NDAI0F01640,A,S.mikatae(A),YDR129C,0
SAC6,pKB11.4.YDR129C,3922,5458.157244,2,pKB11,4,2,3,35,S.kudriavzevii,Skud_16.75,A,K.africana(A),YDR129C,0
SAC6,pKB11.25.YDR129C,8982.75,1884.793125,2,pKB11,25,4,1,35,S.cerevisiae,YPL204W,A,S.cerevisiae(A),YDR129C,0
SAC6,pKB11.6.YDR129C,34071.75,2306.228767,2,pKB11,6,13,19,35,T.blattae,TBLA0B05310,B,T.phaffii(B),YDR129C,0
SAC6,pKB11.10.YDR129C,5295,NA,1,pKB11,10,7,5,35,C.glabrata,CAGL0H03553g,B,S.kudriavzevii(A),YDR129C,0
SAC6,pKB11.7.YDR129C,8449,718.4204897,2,pKB11,7,3,4,35,S.mikatae,Smik_6.409,A,T.blattae(A),YDR129C,0
SBA1,pKB11.16.YKL117W,54202,7565.335452,2,pKB11,16,11,15,107,V.polyspora,Kpol_1033.51,B,V.polyspora(A),YKL117W,0
SBA1,pKB11.9.YKL117W,60472,806.1017306,2,pKB11,9,5,20,107,Z.rouxii,ZYRO0G08866g,Anc,N.dairenensis(B),YKL117W,0
SBA1,pKB11.7.YKL117W,90802.25,2689.480642,2,pKB11,7,3,4,107,S.mikatae,Smik_6.409,A,T.blattae(A),YKL117W,0
SBA1,pKB11.2.YKL117W,139592.25,13004.04726,2,pKB11,2,16,10,107,K.africana,KAFR0K00320,A,Z.rouxii(Anc),YKL117W,0
SBA1,pKB11.19.YKL117W,127986.75,5427.398099,2,pKB11,19,10,9,107,N.dairenensis,NDAI0I01070,B,K.naganishii(A),YKL117W,0
SBA1,pKB11.3.YKL117W,51023,4175.465543,2,pKB11,3,25,18,107,T.blattae,TBLA0A02040,A,N.dairenensis(A),YKL117W,0
SBA1,pKB11.1.YKL117W,111449.25,3698.522019,2,pKB11,1,1,2,107,S.bayanusvar.uvarum,Suva_16.102,A,S.bayanusvar.uvarum(A),YKL117W,0
SBA1,pKB11.25.YKL117W,118675.5,15288.35572,2,pKB11,25,4,1,107,S.cerevisiae,YPL204W,A,S.cerevisiae(A),YKL117W,0
SBA1,pKB11.10.YKL117W,42014,2093.743179,2,pKB11,10,7,5,107,C.glabrata,CAGL0H03553g,B,S.kudriavzevii(A),YKL117W,0
SBA1,pKB11.4.YKL117W,90424.5,8249.107709,2,pKB11,4,2,3,107,S.kudriavzevii,Skud_16.75,A,K.africana(A),YKL117W,0
SBA1,pKB11.17.YKL117W,47646.5,6173.749307,2,pKB11,17,19,8,107,N.dairenensis,NDAI0F01640,A,S.mikatae(A),YKL117W,0
SBA1,pKB11.8.YKL117W,46740.75,7615.893587,2,pKB11,8,17,12,107,K.naganishii,KNAG0D01130,A,K.naganishii(B),YKL117W,0
SBA1,pKB11.11.YKL117W,128298.25,21613.07232,2,pKB11,11,9,13,107,K.naganishii,KNAG0F01980,B,T.delbrueckii(Anc),YKL117W,0
SBA1,pKB11.20.YKL117W,103431.75,1358.70568,2,pKB11,20,12,16,107,T.phaffii,TPHA0E02830,A,V.polyspora(B),YKL117W,0
SBA1,pKB11.22.YKL117W,53985.75,273.2967709,2,pKB11,22,22,23,107,H. sapiens,CSNK1A1,,H. sapiens(CSNK1A1),YKL117W,0
SBA1,pKB11.21.YKL117W,150331.75,6391.184642,2,pKB11,21,21,22,107,H. sapiens,CSNK1E,,H. sapiens(CSNK1E),YKL117W,0
SBA1,pKB11.12.YKL117W,104453.5,14958.13685,2,pKB11,12,6,21,107,T.delbrueckii,TDEL0E05230,Anc,T.phaffii(A),YKL117W,0
SBA1,pKB11.6.YKL117W,121059.25,11309.1123,2,pKB11,6,13,19,107,T.blattae,TBLA0B05310,B,T.phaffii(B),YKL117W,0
